world_id,name,description,image_url,climate,population,geography,history,notes,id,created_date,updated_date,created_by_id,created_by,is_sample
68e0d7bd6314e0ec169aea86,Faerûn,"Faerûn est le continent principal de Toril et le cœur des Royaumes Oubliés. Ce vaste territoire s'étend des terres glacées d'Icewind Dale au nord jusqu'aux jungles impénétrables de Chult au sud, et des royaumes maritimes de la Côte des Épées à l'ouest jusqu'aux steppes arides de Thay à l'est. Faerûn abrite certaines des plus grandes cités du monde comme Eauprofonde, Baldur's Gate, et Neverwinter, ainsi que d'innombrables donjons, ruines anciennes et merveilles naturelles.",,"Extrêmement varié - arctique au nord (Icewind Dale), tempéré au centre (Côte des Épées, Dalelands), subtropical au sud (Calimshan), tropical dans le sud profond (Chult)",Plusieurs centaines de millions d'habitants de toutes races,"Faerûn présente une géographie incroyablement diverse : les Montagnes de l'Épine du Monde au nord, la Mer des Épées à l'ouest, la Mer Intérieure au centre, les déserts d'Anauroch et de Raurin, les forêts profondes comme Cormanthor et la Haute-Forêt, les marais du Vilhon, et les jungles de Chult. Le continent est traversé par de nombreux fleuves majeurs.","Faerûn a connu l'essor et la chute de nombreux empires : l'ancien Netheril, les royaumes elfiques de Cormanthyr et Myth Drannor, l'empire nain de Shanatar, et plus récemment Cormyr, Sembia et Thay. Le continent a survécu au Temps des Troubles, au Fléau des Sorts et à la Sundering qui ont profondément remodelé sa géographie et sa politique.","Principal théâtre des aventures de D&D 5e. Abrite les factions majeures : Harpers, Zhentarim, Ordre du Gantelet, Émeraude Enclave, Alliance des Seigneurs.",68e0d8414d3d2f7724deb9d2,2025-10-04T08:18:09.068000,2025-10-04T08:18:09.068000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0d7bd6314e0ec169aea86,Anchorome,"Anchorome est un vaste continent peu peuplé situé au nord-ouest de Faerûn, au-delà du grand océan. Terre de vastes prairies, de forêts boréales et de toundras gelées, Anchorome est principalement habitée par des tribus nomades et des peuples autochtones vivant en harmonie avec la nature. Ce continent reste largement inexploré par les Faerûniens.",,"Continental froid - toundra au nord, forêts boréales au centre, prairies tempérées au sud","Quelques millions, principalement des tribus humaines nomades, des nains arctiques, et diverses races natives","Immenses plaines herbeuses, chaînes de montagnes, forêts de conifères, lacs glaciaires et côtes rocheuses. Peu de grandes cités, principalement des campements tribaux et des villages fortifiés.",Histoire orale transmise par les chamans et conteurs tribaux. Anciennes civilisations disparues dont seules subsistent des ruines mystérieuses. Contact minimal avec les autres continents jusqu'à récemment.,"Inspiré des Amériques du Nord. Culture chamanique forte, totems, esprits de la nature. Peu exploré et cartographié.",68e0d8414d3d2f7724deb9d6,2025-10-04T08:18:09.068000,2025-10-04T08:18:09.068000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0d7bd6314e0ec169aea86,Katashaka,"Katashaka est un continent énigmatique situé au sud de Faerûn et de Chult, largement inconnu des explorateurs du nord. Ce continent mystérieux est réputé pour ses jungles impénétrables, ses créatures extraordinaires et ses civilisations anciennes. Peu d'expéditions sont revenues de Katashaka, alimentant les légendes sur ses trésors perdus et ses dangers mortels.",,"Tropical - jungles denses, savanes, marécages","Inconnue - estimée à quelques millions, races et cultures largement mystérieuses","Principalement couvert de jungles épaisses et de savanes. Présence de ruines massives suggérant d'anciennes civilisations avancées. Volcans actifs, rivières tumultueuses et une faune dangereuse.",Largement inconnue. Des légendes parlent d'empires disparus qui auraient rivalisé avec ceux de Faerûn. Des artefacts récupérés suggèrent une maîtrise avancée de la magie primordiale.,Continent le moins exploré et documenté. Terre de mystères et d'aventures périlleuses. Dinosaures et mégafaune présents.,68e0d8414d3d2f7724deb9d7,2025-10-04T08:18:09.068000,2025-10-04T08:18:09.068000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0d7bd6314e0ec169aea86,Kara-Tur,"Kara-Tur, également connu sous le nom de Terres de l'Est, est un vaste continent mystérieux situé à l'est de Faerûn. Inspiré des cultures asiatiques, ce continent abrite des empires anciens, des monastères isolés perchés sur des montagnes, et des traditions martiales et magiques uniques. Les dragons et les esprits jouent un rôle beaucoup plus important dans la vie quotidienne qu'à Faerûn.",,"Varié - tempéré dans les régions centrales, subtropical au sud, continental au nord","Centaines de millions, principalement des humains avec une forte présence de spirit folk et de hengeyokai","Dominé par l'immense Empire de Shou Lung, avec les royaumes de Wa et Kozakura (îles inspirées du Japon), T'u Lung, et les Terres des Hordes barbares au nord. Vastes steppes, montagnes imposantes, forêts ancestrales et côtes maritimes.",Histoire millénaire dominée par les dynasties impériales de Shou Lung. Les arts martiaux et la magie spirituelle ont une tradition beaucoup plus ancienne qu'à Faerûn. Contacts limités avec l'ouest jusqu'à l'ouverture de la Route Dorée.,"Styles de jeu orientaux, forte influence des dragons et des esprits, monastères et arts martiaux prédominants.",68e0d8414d3d2f7724deb9d3,2025-10-04T08:18:09.068000,2025-10-04T08:18:09.068000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0d7bd6314e0ec169aea86,Maztica,"Maztica, la Terre Vraie, est un continent situé à l'ouest de Faerûn, séparé par l'immense océan Trackless. Inspiré des civilisations mésoaméricaines, Maztica est une terre de jungles denses, de pyramides anciennes et de cultures sophistiquées vénérant un panthéon unique de divinités. Longtemps isolée de Faerûn, Maztica a connu un changement radical avec l'arrivée des explorateurs et conquistadors amniens.",,"Tropical et subtropical - jungles humides, savanes, quelques régions montagneuses","Dizaines de millions, principalement des humains Mazticans, avec des tribus de jaguar-folk et d'autres races natives","Dominé par d'épaisses forêts tropicales, des chaînes de montagnes volcaniques, et les ruines de cités pyramidales. Les principaux empires sont Nexal, Kultaka et Payit. Le continent abrite des ruines anciennes de civilisations disparues.","Longtemps isolée, Maztica a développé sa propre culture unique centrée sur la vénération de Qotal (le dieu à plumes) et d'autres divinités locales. L'invasion amnienne a bouleversé l'équilibre politique. Durant la Sundering, Maztica a été déplacée puis revenue.","Panthéon unique (Qotal, Zaltec), magie plus rare qu'à Faerûn, focus sur les prêtres et guerriers plutôt que les mages.",68e0d8414d3d2f7724deb9d4,2025-10-04T08:18:09.068000,2025-10-04T08:18:09.068000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0d7bd6314e0ec169aea86,Zakhara,"Zakhara, connue sous le nom de Terres du Destin, est un continent situé au sud-est de Faerûn, séparé par les Pics de la Muraille. Inspiré des contes des Mille et Une Nuits et des cultures du Moyen-Orient, Zakhara est une terre de déserts infinis, d'oasis luxuriantes, de cités opulentes et de magie élémentaire. Le Code du Destin gouverne la vie sociale et spirituelle.",,"Désertique et aride dans les terres intérieures, méditerranéen sur les côtes","Dizaines de millions, principalement des humains avec des génies, des élémentaires et d'autres créatures magiques","Dominé par l'immense Désert Sans Fin, bordé par les Pics de la Muraille au nord. Grandes cités commerciales le long des côtes et autour des oasis. Îles des Corsaires au large. Mosquées, palais et bazars caractérisent les zones urbaines.",Ancien continent unifié sous la bannière de grands califes et sultans. L'histoire est marquée par l'équilibre entre les forces élémentaires et la sagesse des génies. Le Code du Destin structure la société depuis des millénaires.,Système de magie basé sur les éléments et les génies. Classes uniques comme les sha'ir (invocateurs de génies). Philosophie du Destin centrale.,68e0d8414d3d2f7724deb9d5,2025-10-04T08:18:09.068000,2025-10-04T08:18:09.068000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9740,Oerik,"Oerik est le plus grand continent d'Oerth et abrite les Flanaess, la région centrale où se déroulent la plupart des aventures de Greyhawk. Ce vaste continent s'étend d'est en ouest sur des milliers de kilomètres, englobant des déserts brûlants, des forêts mystiques, des chaînes de montagnes imposantes et des plaines fertiles. Les Flanaess, situées à l'est d'Oerik, sont particulièrement riches en royaumes, cités-états et empires en conflit perpétuel.",,"Extrêmement varié : tempéré dans les Flanaess, arctique au nord (Terres Glacées), désertique à l'ouest (Désert Sec), tropical au sud","Plusieurs dizaines de millions d'habitants, principalement humains, mais aussi nains, elfes, halfelins, gnomes et autres races","Les Flanaess : région centrale la plus peuplée. Chaînes de montagnes : Crystalmists, Hellfurnaces, Griff Mountains, Barrier Peaks. Forêts : Vesve, Gnarley, Dim. Mers : Mer Nyr Dyv (Lac des Mers Inconnues), Mer d'Azur, Océan Solnor. Grands fleuves : Selintan, Nesser.","Histoire millénaire marquée par la montée et la chute d'empires. Empire Suel détruit par la Pluie de Feu Incolore. Migrations baklunies et suel. Grand Royaume d'Aerdy, autrefois glorieux, maintenant décadent. Guerres de Greyhawk récentes bouleversant l'équilibre des pouvoirs.","Continent principal de Greyhawk. Contient la Cité Libre de Greyhawk, centre névralgique des aventuriers. Temple du Mal Élémentaire caché dans les profondeurs.",68e0c25bc56c5c9267bc4832,2025-10-04T06:44:43.277000,2025-10-04T06:44:43.277000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9740,Hepmonaland,"Hepmonaland est un continent tropical et mystérieux situé au sud des Flanaess, séparé d'Oerik par la Mer d'Azur. Largement inexploré par les peuples du nord, ce continent est couvert de jungles denses, de marécages dangereux et de ruines anciennes. Les légendes parlent de civilisations perdues, de trésors fabuleux et de créatures exotiques mortelles. Les rares explorateurs qui en reviennent racontent des histoires de royaumes tribaux, de cultes primitifs et de magie sauvage.",,"Tropical et équatorial : chaleur intense, humidité élevée, mousson, forêts pluviales","Population estimée inconnue. Tribus natives, Yuan-ti, hommes-lézards, et créatures des jungles",Jungles impénétrables couvrant la majeure partie du continent. Volcans actifs. Ruines de civilisations anciennes englouties par la végétation. Côtes marécageuses infestées de prédateurs. Chaînes montagneuses isolant l'intérieur.,Histoire largement inconnue des peuples du nord. Vestiges d'une ancienne civilisation olman. Temples perdus dédiés à des dieux oubliés. Contact limité avec les explorateurs suelois et flanaess.,Continent dangereux et largement inexploré. Idéal pour des campagnes d'exploration et de découverte. Inspiration maya/aztèque pour les ruines olman.,68e0c25bc56c5c9267bc4833,2025-10-04T06:44:43.277000,2025-10-04T06:44:43.277000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9740,Hyperboria,"Hyperboria est un continent arctique situé dans l'extrême nord d'Oerth, enveloppé dans un froid éternel et une obscurité saisonnière. Ce continent glacial est habité par des barbares robustes, des géants du froid, des dragons blancs et d'autres créatures adaptées aux conditions extrêmes. Les légendes parlent de cités anciennes gelées dans la glace, de trésors oubliés et de secrets enfouis sous les glaciers millénaires. Les aurores boréales illuminent le ciel nocturne de couleurs mystiques.",,"Arctique : températures glaciales toute l'année, blizzards fréquents, nuit polaire en hiver, soleil de minuit en été","Population clairsemée : tribus barbares humaines, géants du froid, dragons blancs, remorhaz, ours blancs géants",Toundras gelées s'étendant à perte de vue. Glaciers massifs. Montagnes enneigées. Fjords gelés. Icebergs flottants. Cavernes de glace abritant des créatures dangereuses.,Ancienne civilisation disparue engloutie sous les glaces. Guerres tribales entre clans barbares. Domination des géants du froid sur certaines régions. Rares expéditions du sud cherchant des artefacts perdus.,Continent hostile et dangereux. Peu de contacts avec les autres continents. Idéal pour des aventures de survie extrême.,68e0c25bc56c5c9267bc4835,2025-10-04T06:44:43.277000,2025-10-04T06:44:43.277000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9740,Zahind,"Zahind est un continent lointain situé à l'ouest d'Oerik, au-delà des mers et des déserts. Peu connu des habitants des Flanaess, ce continent mystérieux est peuplé de cultures exotiques inspirées des traditions orientales. Des empires puissants, des monastères perchés dans les montagnes, des déserts arides et des steppes infinies caractérisent ce continent. Les marchands et aventuriers qui parviennent à traverser les terres dangereuses séparant Zahind d'Oerik rapportent des récits de merveilles architecturales, d'arts martiaux mystiques et de magie inconnue.",,"Varié : désertique au sud, steppes au centre, montagnes au nord, côtes tempérées à l'est","Population importante, principalement humaine avec des cultures inspirées de l'Asie centrale, de la Perse et de la Chine",Vastes déserts et steppes. Hautes montagnes abritant des monastères isolés. Oasis fertiles. Grandes routes commerciales traversant le continent. Fleuves importants irriguant les vallées.,Empires millénaires succédant les uns aux autres. Grandes dynasties de guerriers et de sages. Invasion de hordes nomades périodiques. Développement d'arts martiaux et de philosophies mystiques.,Continent oriental mystérieux. Peu exploré par les habitants des Flanaess. Inspiration des cultures asiatiques.,68e0c25bc56c5c9267bc4834,2025-10-04T06:44:43.277000,2025-10-04T06:44:43.277000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9740,Flanaess,"Le Flanaess est la région orientale du continent d'Oerik, et le cœur battant du monde de Greyhawk. Cette vaste étendue de terres abrite de nombreux royaumes, cités-états et empires en constante évolution. Des forêts mystiques aux montagnes dangereuses, en passant par de vastes plaines et des marécages maudits, le Flanaess offre une diversité géographique exceptionnelle.",,Continental tempéré avec variations du nord glacial au sud subtropical,Plusieurs dizaines de millions d'habitants de races diverses,"Montagnes Crystalmist à l'ouest, Mer Nyr au sud, Mer d'Aerdi à l'est, toundra au nord. Nombreuses forêts anciennes, plaines fertiles et chaînes de montagnes.","Théâtre des Guerres de Greyhawk qui ont remodelé la carte politique. Autrefois dominé par le Grand Royaume d'Aerdy, maintenant fragmenté en multiples nations indépendantes.",,68e0a89ffbb307df3e4a9741,2025-10-04T04:54:55.334000,2025-10-04T06:17:02.838000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
